id,geometry
273,"POLYGON ((-87.55741526217639 41.88854651145892, -87.56573480174904 41.88374322304712, -87.56573480174904 41.8741366462235, -87.55741526217639 41.8693333578117, -87.54909572260374 41.8741366462235, -87.54909572260374 41.88374322304712, -87.55741526217639 41.88854651145892))"
274,"POLYGON ((-87.54077618303108 41.88854651145892, -87.54909572260374 41.88374322304712, -87.54909572260374 41.8741366462235, -87.54077618303108 41.8693333578117, -87.53245664345843 41.8741366462235, -87.53245664345843 41.88374322304712, -87.54077618303108 41.88854651145892))"
275,"POLYGON ((-87.9317945429458 41.87413664622351, -87.94011408251845 41.86933335781171, -87.94011408251845 41.8597267809881, -87.9317945429458 41.8549234925763, -87.92347500337314 41.8597267809881, -87.92347500337314 41.86933335781171, -87.9317945429458 41.87413664622351))"
276,"POLYGON ((-87.91515546380049 41.87413664622351, -87.92347500337314 41.86933335781171, -87.92347500337314 41.8597267809881, -87.91515546380049 41.8549234925763, -87.90683592422783 41.8597267809881, -87.90683592422783 41.86933335781171, -87.91515546380049 41.87413664622351))"
277,"POLYGON ((-87.89851638465518 41.87413664622351, -87.90683592422783 41.86933335781171, -87.90683592422783 41.8597267809881, -87.89851638465518 41.8549234925763, -87.89019684508253 41.8597267809881, -87.89019684508253 41.86933335781171, -87.89851638465518 41.87413664622351))"
278,"POLYGON ((-87.88187730550987 41.87413664622351, -87.89019684508253 41.86933335781171, -87.89019684508253 41.8597267809881, -87.88187730550987 41.8549234925763, -87.87355776593722 41.8597267809881, -87.87355776593722 41.86933335781171, -87.88187730550987 41.87413664622351))"
279,"POLYGON ((-87.86523822636457 41.87413664622351, -87.87355776593722 41.86933335781171, -87.87355776593722 41.8597267809881, -87.86523822636457 41.8549234925763, -87.85691868679191 41.8597267809881, -87.85691868679191 41.86933335781171, -87.86523822636457 41.87413664622351))"
280,"POLYGON ((-87.84859914721926 41.87413664622351, -87.85691868679191 41.86933335781171, -87.85691868679191 41.8597267809881, -87.84859914721926 41.8549234925763, -87.84027960764661 41.8597267809881, -87.84027960764661 41.86933335781171, -87.84859914721926 41.87413664622351))"
281,"POLYGON ((-87.83196006807395 41.87413664622351, -87.84027960764661 41.86933335781171, -87.84027960764661 41.8597267809881, -87.83196006807395 41.8549234925763, -87.8236405285013 41.8597267809881, -87.8236405285013 41.86933335781171, -87.83196006807395 41.87413664622351))"
282,"POLYGON ((-87.81532098892865 41.87413664622351, -87.8236405285013 41.86933335781171, -87.8236405285013 41.8597267809881, -87.81532098892865 41.8549234925763, -87.80700144935599 41.8597267809881, -87.80700144935599 41.86933335781171, -87.81532098892865 41.87413664622351))"
283,"POLYGON ((-87.79868190978334 41.87413664622351, -87.80700144935599 41.86933335781171, -87.80700144935599 41.8597267809881, -87.79868190978334 41.8549234925763, -87.79036237021069 41.8597267809881, -87.79036237021069 41.86933335781171, -87.79868190978334 41.87413664622351))"
284,"POLYGON ((-87.78204283063803 41.87413664622351, -87.79036237021069 41.86933335781171, -87.79036237021069 41.8597267809881, -87.78204283063803 41.8549234925763, -87.77372329106538 41.8597267809881, -87.77372329106538 41.86933335781171, -87.78204283063803 41.87413664622351))"
285,"POLYGON ((-87.76540375149273 41.87413664622351, -87.77372329106538 41.86933335781171, -87.77372329106538 41.8597267809881, -87.76540375149273 41.8549234925763, -87.75708421192007 41.8597267809881, -87.75708421192007 41.86933335781171, -87.76540375149273 41.87413664622351))"
286,"POLYGON ((-87.74876467234742 41.87413664622351, -87.75708421192007 41.86933335781171, -87.75708421192007 41.8597267809881, -87.74876467234742 41.8549234925763, -87.74044513277477 41.8597267809881, -87.74044513277477 41.86933335781171, -87.74876467234742 41.87413664622351))"
287,"POLYGON ((-87.73212559320211 41.87413664622351, -87.74044513277477 41.86933335781171, -87.74044513277477 41.8597267809881, -87.73212559320211 41.8549234925763, -87.72380605362946 41.8597267809881, -87.72380605362946 41.86933335781171, -87.73212559320211 41.87413664622351))"
288,"POLYGON ((-87.71548651405681 41.87413664622351, -87.72380605362946 41.86933335781171, -87.72380605362946 41.8597267809881, -87.71548651405681 41.8549234925763, -87.70716697448415 41.8597267809881, -87.70716697448415 41.86933335781171, -87.71548651405681 41.87413664622351))"
289,"POLYGON ((-87.6988474349115 41.87413664622351, -87.70716697448415 41.86933335781171, -87.70716697448415 41.8597267809881, -87.6988474349115 41.8549234925763, -87.69052789533885 41.8597267809881, -87.69052789533885 41.86933335781171, -87.6988474349115 41.87413664622351))"
290,"POLYGON ((-87.68220835576619 41.87413664622351, -87.69052789533885 41.86933335781171, -87.69052789533885 41.8597267809881, -87.68220835576619 41.8549234925763, -87.67388881619354 41.8597267809881, -87.67388881619354 41.86933335781171, -87.68220835576619 41.87413664622351))"
291,"POLYGON ((-87.66556927662089 41.87413664622351, -87.67388881619354 41.86933335781171, -87.67388881619354 41.8597267809881, -87.66556927662089 41.8549234925763, -87.65724973704823 41.8597267809881, -87.65724973704823 41.86933335781171, -87.66556927662089 41.87413664622351))"
292,"POLYGON ((-87.64893019747558 41.87413664622351, -87.65724973704823 41.86933335781171, -87.65724973704823 41.8597267809881, -87.64893019747558 41.8549234925763, -87.64061065790293 41.8597267809881, -87.64061065790293 41.86933335781171, -87.64893019747558 41.87413664622351))"
293,"POLYGON ((-87.63229111833027 41.87413664622351, -87.64061065790293 41.86933335781171, -87.64061065790293 41.8597267809881, -87.63229111833027 41.8549234925763, -87.62397157875762 41.8597267809881, -87.62397157875762 41.86933335781171, -87.63229111833027 41.87413664622351))"
294,"POLYGON ((-87.61565203918497 41.87413664622351, -87.62397157875762 41.86933335781171, -87.62397157875762 41.8597267809881, -87.61565203918497 41.8549234925763, -87.60733249961231 41.8597267809881, -87.60733249961231 41.86933335781171, -87.61565203918497 41.87413664622351))"
295,"POLYGON ((-87.59901296003966 41.87413664622351, -87.60733249961231 41.86933335781171, -87.60733249961231 41.8597267809881, -87.59901296003966 41.8549234925763, -87.59069342046701 41.8597267809881, -87.59069342046701 41.86933335781171, -87.59901296003966 41.87413664622351))"
296,"POLYGON ((-87.58237388089435 41.87413664622351, -87.59069342046701 41.86933335781171, -87.59069342046701 41.8597267809881, -87.58237388089435 41.8549234925763, -87.5740543413217 41.8597267809881, -87.5740543413217 41.86933335781171, -87.58237388089435 41.87413664622351))"
297,"POLYGON ((-87.56573480174904 41.87413664622351, -87.5740543413217 41.86933335781171, -87.5740543413217 41.8597267809881, -87.56573480174904 41.8549234925763, -87.55741526217639 41.8597267809881, -87.55741526217639 41.86933335781171, -87.56573480174904 41.87413664622351))"
298,"POLYGON ((-87.54909572260374 41.87413664622351, -87.55741526217639 41.86933335781171, -87.55741526217639 41.8597267809881, -87.54909572260374 41.8549234925763, -87.54077618303108 41.8597267809881, -87.54077618303108 41.86933335781171, -87.54909572260374 41.87413664622351))"
299,"POLYGON ((-87.53245664345843 41.87413664622351, -87.54077618303108 41.86933335781171, -87.54077618303108 41.8597267809881, -87.53245664345843 41.8549234925763, -87.52413710388578 41.8597267809881, -87.52413710388578 41.86933335781171, -87.53245664345843 41.87413664622351))"
300,"POLYGON ((-87.94011408251845 41.8597267809881, -87.9484336220911 41.8549234925763, -87.9484336220911 41.84531691575268, -87.94011408251845 41.84051362734088, -87.9317945429458 41.84531691575268, -87.9317945429458 41.8549234925763, -87.94011408251845 41.8597267809881))"
301,"POLYGON ((-87.92347500337314 41.8597267809881, -87.9317945429458 41.8549234925763, -87.9317945429458 41.84531691575268, -87.92347500337314 41.84051362734088, -87.91515546380049 41.84531691575268, -87.91515546380049 41.8549234925763, -87.92347500337314 41.8597267809881))"
302,"POLYGON ((-87.90683592422783 41.8597267809881, -87.91515546380049 41.8549234925763, -87.91515546380049 41.84531691575268, -87.90683592422783 41.84051362734088, -87.89851638465518 41.84531691575268, -87.89851638465518 41.8549234925763, -87.90683592422783 41.8597267809881))"
303,"POLYGON ((-87.89019684508253 41.8597267809881, -87.89851638465518 41.8549234925763, -87.89851638465518 41.84531691575268, -87.89019684508253 41.84051362734088, -87.88187730550987 41.84531691575268, -87.88187730550987 41.8549234925763, -87.89019684508253 41.8597267809881))"
304,"POLYGON ((-87.87355776593722 41.8597267809881, -87.88187730550987 41.8549234925763, -87.88187730550987 41.84531691575268, -87.87355776593722 41.84051362734088, -87.86523822636457 41.84531691575268, -87.86523822636457 41.8549234925763, -87.87355776593722 41.8597267809881))"
305,"POLYGON ((-87.85691868679191 41.8597267809881, -87.86523822636457 41.8549234925763, -87.86523822636457 41.84531691575268, -87.85691868679191 41.84051362734088, -87.84859914721926 41.84531691575268, -87.84859914721926 41.8549234925763, -87.85691868679191 41.8597267809881))"
306,"POLYGON ((-87.84027960764661 41.8597267809881, -87.84859914721926 41.8549234925763, -87.84859914721926 41.84531691575268, -87.84027960764661 41.84051362734088, -87.83196006807395 41.84531691575268, -87.83196006807395 41.8549234925763, -87.84027960764661 41.8597267809881))"
307,"POLYGON ((-87.8236405285013 41.8597267809881, -87.83196006807395 41.8549234925763, -87.83196006807395 41.84531691575268, -87.8236405285013 41.84051362734088, -87.81532098892865 41.84531691575268, -87.81532098892865 41.8549234925763, -87.8236405285013 41.8597267809881))"
308,"POLYGON ((-87.80700144935599 41.8597267809881, -87.81532098892865 41.8549234925763, -87.81532098892865 41.84531691575268, -87.80700144935599 41.84051362734088, -87.79868190978334 41.84531691575268, -87.79868190978334 41.8549234925763, -87.80700144935599 41.8597267809881))"
309,"POLYGON ((-87.79036237021069 41.8597267809881, -87.79868190978334 41.8549234925763, -87.79868190978334 41.84531691575268, -87.79036237021069 41.84051362734088, -87.78204283063803 41.84531691575268, -87.78204283063803 41.8549234925763, -87.79036237021069 41.8597267809881))"
310,"POLYGON ((-87.77372329106538 41.8597267809881, -87.78204283063803 41.8549234925763, -87.78204283063803 41.84531691575268, -87.77372329106538 41.84051362734088, -87.76540375149273 41.84531691575268, -87.76540375149273 41.8549234925763, -87.77372329106538 41.8597267809881))"
311,"POLYGON ((-87.75708421192007 41.8597267809881, -87.76540375149273 41.8549234925763, -87.76540375149273 41.84531691575268, -87.75708421192007 41.84051362734088, -87.74876467234742 41.84531691575268, -87.74876467234742 41.8549234925763, -87.75708421192007 41.8597267809881))"
312,"POLYGON ((-87.74044513277477 41.8597267809881, -87.74876467234742 41.8549234925763, -87.74876467234742 41.84531691575268, -87.74044513277477 41.84051362734088, -87.73212559320211 41.84531691575268, -87.73212559320211 41.8549234925763, -87.74044513277477 41.8597267809881))"
313,"POLYGON ((-87.72380605362946 41.8597267809881, -87.73212559320211 41.8549234925763, -87.73212559320211 41.84531691575268, -87.72380605362946 41.84051362734088, -87.71548651405681 41.84531691575268, -87.71548651405681 41.8549234925763, -87.72380605362946 41.8597267809881))"
314,"POLYGON ((-87.70716697448415 41.8597267809881, -87.71548651405681 41.8549234925763, -87.71548651405681 41.84531691575268, -87.70716697448415 41.84051362734088, -87.6988474349115 41.84531691575268, -87.6988474349115 41.8549234925763, -87.70716697448415 41.8597267809881))"
315,"POLYGON ((-87.69052789533885 41.8597267809881, -87.6988474349115 41.8549234925763, -87.6988474349115 41.84531691575268, -87.69052789533885 41.84051362734088, -87.68220835576619 41.84531691575268, -87.68220835576619 41.8549234925763, -87.69052789533885 41.8597267809881))"
316,"POLYGON ((-87.67388881619354 41.8597267809881, -87.68220835576619 41.8549234925763, -87.68220835576619 41.84531691575268, -87.67388881619354 41.84051362734088, -87.66556927662089 41.84531691575268, -87.66556927662089 41.8549234925763, -87.67388881619354 41.8597267809881))"
317,"POLYGON ((-87.65724973704823 41.8597267809881, -87.66556927662089 41.8549234925763, -87.66556927662089 41.84531691575268, -87.65724973704823 41.84051362734088, -87.64893019747558 41.84531691575268, -87.64893019747558 41.8549234925763, -87.65724973704823 41.8597267809881))"
318,"POLYGON ((-87.64061065790293 41.8597267809881, -87.64893019747558 41.8549234925763, -87.64893019747558 41.84531691575268, -87.64061065790293 41.84051362734088, -87.63229111833027 41.84531691575268, -87.63229111833027 41.8549234925763, -87.64061065790293 41.8597267809881))"
319,"POLYGON ((-87.62397157875762 41.8597267809881, -87.63229111833027 41.8549234925763, -87.63229111833027 41.84531691575268, -87.62397157875762 41.84051362734088, -87.61565203918497 41.84531691575268, -87.61565203918497 41.8549234925763, -87.62397157875762 41.8597267809881))"
320,"POLYGON ((-87.60733249961231 41.8597267809881, -87.61565203918497 41.8549234925763, -87.61565203918497 41.84531691575268, -87.60733249961231 41.84051362734088, -87.59901296003966 41.84531691575268, -87.59901296003966 41.8549234925763, -87.60733249961231 41.8597267809881))"
321,"POLYGON ((-87.59069342046701 41.8597267809881, -87.59901296003966 41.8549234925763, -87.59901296003966 41.84531691575268, -87.59069342046701 41.84051362734088, -87.58237388089435 41.84531691575268, -87.58237388089435 41.8549234925763, -87.59069342046701 41.8597267809881))"
322,"POLYGON ((-87.5740543413217 41.8597267809881, -87.58237388089435 41.8549234925763, -87.58237388089435 41.84531691575268, -87.5740543413217 41.84051362734088, -87.56573480174904 41.84531691575268, -87.56573480174904 41.8549234925763, -87.5740543413217 41.8597267809881))"
323,"POLYGON ((-87.55741526217639 41.8597267809881, -87.56573480174904 41.8549234925763, -87.56573480174904 41.84531691575268, -87.55741526217639 41.84051362734088, -87.54909572260374 41.84531691575268, -87.54909572260374 41.8549234925763, -87.55741526217639 41.8597267809881))"
324,"POLYGON ((-87.54077618303108 41.8597267809881, -87.54909572260374 41.8549234925763, -87.54909572260374 41.84531691575268, -87.54077618303108 41.84051362734088, -87.53245664345843 41.84531691575268, -87.53245664345843 41.8549234925763, -87.54077618303108 41.8597267809881))"
325,"POLYGON ((-87.9317945429458 41.84531691575268, -87.94011408251845 41.84051362734088, -87.94011408251845 41.83090705051727, -87.9317945429458 41.82610376210547, -87.92347500337314 41.83090705051727, -87.92347500337314 41.84051362734088, -87.9317945429458 41.84531691575268))"
326,"POLYGON ((-87.91515546380049 41.84531691575268, -87.92347500337314 41.84051362734088, -87.92347500337314 41.83090705051727, -87.91515546380049 41.82610376210547, -87.90683592422783 41.83090705051727, -87.90683592422783 41.84051362734088, -87.91515546380049 41.84531691575268))"
327,"POLYGON ((-87.89851638465518 41.84531691575268, -87.90683592422783 41.84051362734088, -87.90683592422783 41.83090705051727, -87.89851638465518 41.82610376210547, -87.89019684508253 41.83090705051727, -87.89019684508253 41.84051362734088, -87.89851638465518 41.84531691575268))"
